"https://federation.sydney.edu.au/idp/shibboleth","University of Sydney","sydney","sydney.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*sydney[.][a-zA-Z\._-]*edu[.]au","","the"
"https://fidp.usc.edu.au/idp/shibboleth","University of the Sunshine Coast","usc","usc.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*usc[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp-aaf-prd.usq.edu.au/idp/shibboleth","University of Southern Queensland","usq","usq.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*usq[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp-prod.bond.edu.au/idp/shibboleth","Bond University","bond","bond.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*bond[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.ballarat.edu.au/idp/shibboleth","Federation University Australia","federation","federation.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*federation[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.canberra.edu.au/idp/shibboleth","University of Canberra","canberra","canberra.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*canberra[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp.cc.swin.edu.au/idp/shibboleth","Swinburne University of Technology","swin","swin.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*swin[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.cdu.edu.au/idp/shibboleth","Charles Darwin University","cdu","cdu.unity.ac","Australia","Australia/Darwin","en_GB","[a-zA-Z0-9\._-]*cdu[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.central.wa.edu.au/idp/shibboleth","Central Institute of Technology","central","central.unity.ac","Australia","Australia/Perth","en_GB","[a-zA-Z0-9\._-]*central[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp.cqu.edu.au/idp/shibboleth","Central Queensland University","cqu","cqu.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*cqu[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.csu.edu.au/idp/shibboleth","Charles Sturt University","csu","csu.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*csu[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.flinders.edu.au/idp/shibboleth","Flinders University","flinders","flinders.unity.ac","Australia","Australia/Adelaide","en_GB","[a-zA-Z0-9\._-]*flinders[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.jcu.edu.au/idp/shibboleth","James Cook University","jcu","jcu.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*jcu[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.monash.edu.au/idp/shibboleth","Monash University","monash","monash.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*monash[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.murdoch.edu.au/idp/shibboleth","Murdoch University","murdoch","murdoch.unity.ac","Australia","Australia/Perth","en_GB","[a-zA-Z0-9\._-]*murdoch[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.newcastle.edu.au/idp/shibboleth","Newcastle University","newcastle","newcastle.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*newcastle[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.qut.edu.au/idp/shibboleth","Queensland University of Technology","qut","qut.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*qut[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.scu.edu.au/idp/shibboleth","Southern Cross University","scu","scu.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*scu[.][a-zA-Z\._-]*edu[.]au","",""
"https://idp.une.edu.au/idp/shibboleth","University of New England","une","une.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*une[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp.unimelb.edu.au/idp/shibboleth","University of Melbourne","unimelb","unimelb.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*unimelb[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp.uow.edu.au/idp/shibboleth","University of Wollongong","uow","uow.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*uow[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp.uwa.edu.au/idp/shibboleth","University of Western Australia","uwa","uwa.unity.ac","Australia","Australia/Perth","en_GB","[a-zA-Z0-9\._-]*uwa[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp.uws.edu.au/idp/shibboleth","University of Western Sydney","uwsau","uwsau.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*uws[.][a-zA-Z\._-]*edu[.]au","","the"
"https://idp1.griffith.edu.au/idp/shibboleth","Griffith University","griffith","griffith.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*gu[.][a-zA-Z\._-]*edu[.]au|[a-zA-Z0-9\._-]*griffith[.][a-zA-Z\._-]*edu[.]au","",""
"https://idpp1.curtin.edu.au/idp/shibboleth","Curtin University of Technology","curtin","curtin.unity.ac","Australia","Australia/Perth","en_GB","[a-zA-Z0-9\._-]*curtin[.][a-zA-Z\._-]*edu[.]au","",""
"https://idpweb1.vu.edu.au/idp/shibboleth","Victoria University","victoria","victoria.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*vu[.][a-zA-Z\._-]*edu[.]au","",""
"https://shib-idp.acu.edu.au/idp/shibboleth","Australian Catholic University","acu","acu.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*acu[.][a-zA-Z\._-]*edu[.]au","",""
"https://shibidp.ecu.edu.au/idp/shibboleth","Edith Cowan University","ecu","ecu.unity.ac","Australia","Australia/Perth","en_GB","[a-zA-Z0-9\._-]*ecu[.][a-zA-Z\._-]*edu[.]au","",""
"https://signon.deakin.edu.au/idp/shibboleth","Deakin University","deakin","deakin.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*deakin[.][a-zA-Z\._-]*edu[.]au","",""
"https://sso-shibboleth.rmit.edu.au/idp/shibboleth","RMIT University","rmit","rmit.unity.ac","Australia","Australia/Melbourne","en_GB","[a-zA-Z0-9\._-]*rmit[.][a-zA-Z\._-]*edu[.]au","",""
"https://unisa.edu.au/idp/shibboleth","University of South Australia","unisa","unisa.unity.ac","Australia","Australia/Adelaide","en_GB","[a-zA-Z0-9\._-]*unisa[.][a-zA-Z\._-]*edu[.]au","","the"
"urn:mace:federation.org.au:testfed:au-idp.adelaide.edu.au","University of Adelaide","adelaide","adelaide.unity.ac","Australia","Australia/Adelaide","en_GB","[a-zA-Z0-9\._-]*adelaide[.][a-zA-Z\._-]*edu[.]au","","the"
"urn:mace:federation.org.au:testfed:mq.edu.au","Macquarie University","mq","mq.unity.ac","Australia","Australia/Sydney","en_GB","[a-zA-Z0-9\._-]*mq[.][a-zA-Z\._-]*edu[.]au","",""
"urn:mace:federation.org.au:testfed:uq.edu.au","University of Queensland","uq","uq.unity.ac","Australia","Australia/Brisbane","en_GB","[a-zA-Z0-9\._-]*uq[.][a-zA-Z\._-]*edu[.]au","","the"
"http://idp.chalmers.se/adfs/services/trust","Chalmers University of Technology","chalmers","chalmers.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*chalmers[.][a-zA-Z\._-]*se","",""
"https://idp.hig.se/idp/shibboleth","University of Gävle","hig","hig.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hig[.][a-zA-Z\._-]*se","","the"
